,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,delay_interval,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,previous_rental_delay,waiting_time,impacted
18225,558864,194117,mobile,ended,,Unknown,,,,0.0,0
18226,558897,397695,mobile,ended,96.0,1 to 2 hours,,,,0.0,0
18227,558906,351586,mobile,ended,,Unknown,,,,0.0,0
18228,558934,297105,connect,ended,-102.0,Early or on time,,,,0.0,0
18229,559013,395210,mobile,ended,-41.0,Early or on time,,,,0.0,0
18230,559016,385295,mobile,ended,1.0,< 30 minutes,,,,0.0,0
18231,559105,412707,mobile,ended,,Unknown,,,,0.0,0
18232,559242,349303,mobile,ended,-128.0,Early or on time,,,,0.0,0
18233,559265,399926,mobile,ended,-58.0,Early or on time,,,,0.0,0
18234,559324,358082,connect,ended,-246.0,Early or on time,,,,0.0,0
18235,559351,301781,mobile,ended,8.0,< 30 minutes,,,,0.0,0
18236,559384,347934,connect,ended,35.0,< 1 hour,,,,0.0,0
18237,559395,393005,mobile,ended,125.0,2 to 5 hours,,,,0.0,0
18238,559419,356610,mobile,canceled,,Unknown,,,,0.0,0
18239,559425,310060,mobile,ended,-81.0,Early or on time,,,,0.0,0
18240,559488,184533,mobile,ended,,Unknown,,,,0.0,0
18241,559520,409690,mobile,ended,615.0,5 to 24 hours,,,,0.0,0
18242,559613,405140,mobile,ended,-710.0,Early or on time,,,,0.0,0
18243,559662,346697,mobile,ended,-34.0,Early or on time,,,,0.0,0
18244,559672,255326,mobile,ended,-19.0,Early or on time,,,,0.0,0
18245,559736,397569,connect,ended,63.0,1 to 2 hours,,,,0.0,0
18246,558071,350023,mobile,ended,22.0,< 30 minutes,,,,0.0,0
18247,558115,344254,connect,ended,6.0,< 30 minutes,,,,0.0,0
18248,558216,360459,mobile,ended,69.0,1 to 2 hours,,,,0.0,0
18249,558292,406289,connect,ended,152.0,2 to 5 hours,,,,0.0,0
18250,558311,314912,mobile,ended,-95.0,Early or on time,,,,0.0,0
18251,558437,359537,mobile,ended,15.0,< 30 minutes,,,,0.0,0
18252,558465,357815,mobile,ended,-5.0,Early or on time,,,,0.0,0
18253,558498,392055,mobile,ended,11.0,< 30 minutes,,,,0.0,0
18254,558646,376124,mobile,ended,276.0,2 to 5 hours,,,,0.0,0
18255,558823,192643,mobile,ended,,Unknown,,,,0.0,0
18256,558862,401443,mobile,ended,141.0,2 to 5 hours,,,,0.0,0
18257,558875,356260,mobile,ended,149.0,2 to 5 hours,,,,0.0,0
18258,558878,351515,mobile,ended,66.0,1 to 2 hours,,,,0.0,0
18259,558902,413264,mobile,ended,,Unknown,,,,0.0,0
18260,558918,281341,mobile,ended,21.0,< 30 minutes,,,,0.0,0
18261,559023,391534,mobile,ended,-41.0,Early or on time,,,,0.0,0
18262,559036,346486,mobile,ended,-381.0,Early or on time,,,,0.0,0
18263,559040,273577,mobile,ended,427.0,5 to 24 hours,562925.0,720.0,,0.0,0
18264,559145,406554,connect,ended,-38.0,Early or on time,,,,0.0,0
18265,559223,395382,mobile,ended,94.0,1 to 2 hours,,,,0.0,0
18266,559245,413649,mobile,ended,-82.0,Early or on time,,,,0.0,0
18267,559287,334190,connect,ended,-97.0,Early or on time,560890.0,120.0,,0.0,0
18268,559295,241824,mobile,ended,-4.0,Early or on time,,,,0.0,0
18269,559355,414501,mobile,ended,,Unknown,,,,0.0,0
18270,559374,339149,connect,canceled,,Unknown,,,,0.0,0
18271,559463,325507,mobile,ended,,Unknown,,,,0.0,0
18272,559466,226848,mobile,ended,23.0,< 30 minutes,,,,0.0,0
18273,559529,406235,mobile,ended,,Unknown,,,,0.0,0
18274,559561,204410,mobile,ended,73.0,1 to 2 hours,,,,0.0,0
18275,559587,234676,mobile,canceled,,Unknown,,,,0.0,0
18276,559637,373582,mobile,ended,,Unknown,,,,0.0,0
18277,559638,314220,mobile,ended,-44.0,Early or on time,,,,0.0,0
18278,559842,412859,mobile,ended,,Unknown,,,,0.0,0
18279,559907,273133,mobile,canceled,,Unknown,,,,0.0,0
18280,559968,243817,mobile,ended,-630.0,Early or on time,,,,0.0,0
18281,559969,240761,mobile,ended,13.0,< 30 minutes,,,,0.0,0
18282,559997,305525,connect,ended,6.0,< 30 minutes,,,,0.0,0
18283,560027,248014,mobile,ended,-53.0,Early or on time,,,,0.0,0
18284,560033,298516,connect,ended,-5.0,Early or on time,,,,0.0,0
18285,560072,404486,mobile,ended,333.0,5 to 24 hours,,,,0.0,0
18286,560147,405142,connect,ended,-239.0,Early or on time,,,,0.0,0
18287,560242,322075,mobile,ended,32.0,< 1 hour,,,,0.0,0
18288,560399,408723,mobile,ended,31.0,< 1 hour,,,,0.0,0
18289,560585,397592,mobile,ended,,Unknown,,,,0.0,0
18290,560633,383427,connect,ended,-70.0,Early or on time,,,,0.0,0
18291,536677,184810,mobile,ended,288.0,2 to 5 hours,,,,0.0,0
18292,536731,409069,mobile,ended,,Unknown,,,,0.0,0
18293,536874,331900,mobile,ended,69.0,1 to 2 hours,547182.0,120.0,,0.0,0
18294,536981,347781,mobile,ended,5.0,< 30 minutes,,,,0.0,0
18295,537014,167368,mobile,ended,28.0,< 30 minutes,,,,0.0,0
18296,537033,324821,connect,ended,8.0,< 30 minutes,,,,0.0,0
18297,537316,342699,connect,ended,66.0,1 to 2 hours,,,,0.0,0
18298,537328,352005,mobile,ended,-55.0,Early or on time,,,,0.0,0
18299,537391,389104,mobile,ended,-43.0,Early or on time,,,,0.0,0
18300,537468,208090,mobile,ended,12.0,< 30 minutes,,,,0.0,0
18301,537533,409130,mobile,ended,1.0,< 30 minutes,,,,0.0,0
18302,537667,200799,mobile,ended,-440.0,Early or on time,,,,0.0,0
18303,537770,387293,mobile,ended,38.0,< 1 hour,,,,0.0,0
18304,537787,283480,mobile,ended,421.0,5 to 24 hours,,,,0.0,0
18305,537980,381119,mobile,ended,-2.0,Early or on time,,,,0.0,0
18306,538015,401666,mobile,canceled,,Unknown,,,,0.0,0
18307,538143,394272,mobile,canceled,,Unknown,,,,0.0,0
18308,538215,336754,mobile,ended,-26.0,Early or on time,,,,0.0,0
18309,538233,325139,mobile,ended,150.0,2 to 5 hours,539837.0,270.0,,0.0,0
18310,538249,405140,mobile,ended,13.0,< 30 minutes,,,,0.0,0
18311,538316,324635,mobile,ended,246.0,2 to 5 hours,,,,0.0,0
18312,538318,407418,mobile,ended,,Unknown,,,,0.0,0
18313,538356,405420,mobile,ended,295.0,2 to 5 hours,,,,0.0,0
18314,538371,338249,mobile,ended,4254.0,1 day or more,,,,0.0,0
18315,538385,376840,connect,ended,-28.0,Early or on time,,,,0.0,0
18316,538423,352799,mobile,ended,-1.0,Early or on time,,,,0.0,0
18317,538432,384942,mobile,ended,471.0,5 to 24 hours,,,,0.0,0
18318,538443,264186,mobile,ended,,Unknown,,,,0.0,0
18319,538474,395532,mobile,ended,32.0,< 1 hour,,,,0.0,0
18320,538543,330013,mobile,canceled,,Unknown,540896.0,600.0,,0.0,0
18321,539031,377806,mobile,ended,,Unknown,,,,0.0,0
18322,539116,369781,connect,ended,24.0,< 30 minutes,,,,0.0,0
18323,539233,296529,mobile,ended,,Unknown,,,,0.0,0
18324,539235,179244,mobile,ended,14.0,< 30 minutes,,,,0.0,0
18325,539259,210821,mobile,canceled,,Unknown,,,,0.0,0
18326,539263,310918,connect,canceled,,Unknown,,,,0.0,0
18327,539268,399199,mobile,ended,-53.0,Early or on time,,,,0.0,0
18328,539269,401088,mobile,ended,-25.0,Early or on time,,,,0.0,0
18329,539348,391295,mobile,ended,,Unknown,,,,0.0,0
18330,539379,365355,mobile,canceled,,Unknown,,,,0.0,0
18331,539404,360474,connect,ended,-16.0,Early or on time,,,,0.0,0
18332,539420,401787,mobile,canceled,,Unknown,,,,0.0,0
18333,539466,345445,connect,ended,,Unknown,,,,0.0,0
18334,539468,298516,connect,ended,4.0,< 30 minutes,,,,0.0,0
18335,539635,309027,connect,ended,-175.0,Early or on time,,,,0.0,0
18336,539675,313201,mobile,ended,-30.0,Early or on time,,,,0.0,0
18337,539691,309027,connect,ended,-175.0,Early or on time,,,,0.0,0
18338,539750,295860,mobile,ended,103.0,1 to 2 hours,542566.0,300.0,316.0,-16.0,1
18339,539753,405652,mobile,ended,7.0,< 30 minutes,,,,0.0,0
18340,539858,333910,mobile,ended,-27.0,Early or on time,,,,0.0,0
18341,539884,214435,mobile,ended,51.0,< 1 hour,,,,0.0,0
18342,539894,369257,mobile,ended,125.0,2 to 5 hours,,,,0.0,0
18343,539905,409865,mobile,ended,27.0,< 30 minutes,,,,0.0,0
18344,540025,390318,mobile,ended,258.0,2 to 5 hours,,,,0.0,0
18345,540041,397748,mobile,ended,-200.0,Early or on time,,,,0.0,0
18346,557018,295907,mobile,ended,-84.0,Early or on time,,,,0.0,0
18347,557130,412657,mobile,ended,-28.0,Early or on time,,,,0.0,0
18348,557151,411523,mobile,ended,127.0,2 to 5 hours,,,,0.0,0
18349,557194,189234,mobile,ended,-11.0,Early or on time,,,,0.0,0
18350,557424,336650,connect,ended,,Unknown,,,,0.0,0
18351,557433,381787,connect,ended,-56.0,Early or on time,558480.0,0.0,,0.0,0
18352,557472,221634,mobile,canceled,,Unknown,,,,0.0,0
18353,557518,394801,mobile,ended,28.0,< 30 minutes,,,,0.0,0
18354,557723,284132,mobile,ended,49.0,< 1 hour,,,,0.0,0
18355,557737,365315,connect,ended,26.0,< 30 minutes,,,,0.0,0
18356,557766,171780,mobile,ended,-81.0,Early or on time,,,,0.0,0
18357,557983,401542,mobile,ended,-19.0,Early or on time,,,,0.0,0
18358,558090,297973,mobile,ended,77.0,1 to 2 hours,,,,0.0,0
18359,558109,409625,mobile,ended,212.0,2 to 5 hours,,,,0.0,0
18360,558127,312716,mobile,ended,84.0,1 to 2 hours,,,,0.0,0
18361,558153,410954,mobile,ended,28.0,< 30 minutes,,,,0.0,0
18362,558180,164960,connect,ended,20.0,< 30 minutes,,,,0.0,0
18363,558357,357530,connect,ended,-63.0,Early or on time,558780.0,120.0,,0.0,0
18364,558523,412226,mobile,ended,,Unknown,,,,0.0,0
18365,558537,376876,mobile,ended,45.0,< 1 hour,,,,0.0,0
18366,558540,264513,mobile,ended,-80.0,Early or on time,,,,0.0,0
18367,558616,315670,mobile,canceled,,Unknown,,,,0.0,0
18368,558657,406245,connect,ended,10.0,< 30 minutes,,,,0.0,0
18369,558686,412775,mobile,canceled,,Unknown,,,,0.0,0
18370,558706,191061,mobile,ended,5.0,< 30 minutes,,,,0.0,0
18371,558731,407607,connect,ended,194.0,2 to 5 hours,,,,0.0,0
18372,558762,218964,mobile,ended,437.0,5 to 24 hours,557353.0,630.0,,0.0,0
18373,558792,413740,mobile,ended,12.0,< 30 minutes,,,,0.0,0
18374,558795,326449,mobile,ended,11.0,< 30 minutes,,,,0.0,0
18375,558967,366164,connect,ended,36.0,< 1 hour,,,,0.0,0
18376,559032,340369,connect,ended,-40.0,Early or on time,,,,0.0,0
18377,559146,412676,mobile,ended,308.0,5 to 24 hours,,,,0.0,0
18378,559194,403197,mobile,ended,123.0,2 to 5 hours,,,,0.0,0
18379,559235,403270,mobile,ended,-635.0,Early or on time,,,,0.0,0
18380,559289,296967,connect,ended,38.0,< 1 hour,,,,0.0,0
18381,559359,285007,mobile,ended,73.0,1 to 2 hours,,,,0.0,0
18382,559379,290600,connect,ended,1.0,< 30 minutes,,,,0.0,0
18383,559404,373436,mobile,ended,-689.0,Early or on time,,,,0.0,0
18384,559420,308818,mobile,ended,136.0,2 to 5 hours,,,,0.0,0
18385,559424,404133,connect,ended,-224.0,Early or on time,,,,0.0,0
18386,559426,338927,mobile,ended,63.0,1 to 2 hours,,,,0.0,0
18387,559505,353459,mobile,ended,33.0,< 1 hour,,,,0.0,0
18388,559514,409906,mobile,ended,96.0,1 to 2 hours,,,,0.0,0
18389,559633,352650,connect,canceled,,Unknown,,,,0.0,0
18390,559654,382124,mobile,ended,-1.0,Early or on time,,,,0.0,0
18391,559725,362507,connect,ended,-91.0,Early or on time,557052.0,60.0,,0.0,0
18392,559747,317214,mobile,ended,66.0,1 to 2 hours,,,,0.0,0
18393,559826,379747,mobile,canceled,,Unknown,,,,0.0,0
18394,559923,352441,mobile,canceled,,Unknown,,,,0.0,0
18395,559959,376601,mobile,ended,-383.0,Early or on time,559138.0,60.0,,0.0,0
18396,560009,405026,mobile,ended,,Unknown,,,,0.0,0
18397,560081,406245,connect,ended,-19.0,Early or on time,,,,0.0,0
18398,560094,397466,mobile,ended,,Unknown,564099.0,60.0,,0.0,0
18399,560118,414778,mobile,canceled,,Unknown,,,,0.0,0
18400,557019,371937,mobile,ended,-197.0,Early or on time,,,,0.0,0
18401,557204,356445,mobile,ended,1.0,< 30 minutes,,,,0.0,0
18402,557260,412417,mobile,ended,15.0,< 30 minutes,,,,0.0,0
18403,557381,409345,mobile,ended,14.0,< 30 minutes,,,,0.0,0
18404,557533,366844,mobile,ended,-536.0,Early or on time,,,,0.0,0
18405,557571,334006,connect,ended,7.0,< 30 minutes,,,,0.0,0
18406,557598,241021,connect,ended,120.0,2 to 5 hours,,,,0.0,0
18407,557651,293164,mobile,ended,12.0,< 30 minutes,,,,0.0,0
18408,557668,413944,mobile,ended,9.0,< 30 minutes,,,,0.0,0
18409,557951,372109,mobile,ended,-147.0,Early or on time,,,,0.0,0
18410,557959,356454,mobile,ended,-30.0,Early or on time,,,,0.0,0
18411,558196,371144,mobile,canceled,,Unknown,,,,0.0,0
18412,558198,412023,mobile,ended,358.0,5 to 24 hours,,,,0.0,0
18413,558219,376677,connect,canceled,,Unknown,563347.0,660.0,,0.0,0
18414,558260,211586,mobile,ended,,Unknown,,,,0.0,0
18415,558322,384813,mobile,ended,50.0,< 1 hour,,,,0.0,0
18416,558396,401991,mobile,ended,20.0,< 30 minutes,,,,0.0,0
18417,558413,363936,mobile,ended,434.0,5 to 24 hours,,,,0.0,0
18418,558421,380579,mobile,ended,15.0,< 30 minutes,,,,0.0,0
18419,558528,406518,mobile,ended,1879.0,1 day or more,,,,0.0,0
18420,558606,242922,mobile,ended,-70.0,Early or on time,,,,0.0,0
18421,558676,413525,mobile,ended,29.0,< 30 minutes,,,,0.0,0
18422,558776,287544,mobile,ended,-48.0,Early or on time,,,,0.0,0
18423,558787,352734,mobile,ended,,Unknown,,,,0.0,0
18424,558827,368803,mobile,ended,,Unknown,,,,0.0,0
18425,558828,362765,mobile,ended,,Unknown,,,,0.0,0
18426,558835,401612,mobile,canceled,,Unknown,,,,0.0,0
18427,558850,289560,mobile,ended,1.0,< 30 minutes,,,,0.0,0
18428,558901,413955,mobile,ended,48.0,< 1 hour,,,,0.0,0
18429,558969,348482,connect,canceled,,Unknown,,,,0.0,0
18430,559047,392805,mobile,ended,288.0,2 to 5 hours,546762.0,0.0,1.0,-1.0,1
18431,559059,407318,mobile,ended,-515.0,Early or on time,,,,0.0,0
18432,559071,320481,mobile,ended,-61.0,Early or on time,,,,0.0,0
18433,559227,393179,mobile,canceled,,Unknown,,,,0.0,0
18434,559288,370997,connect,canceled,,Unknown,,,,0.0,0
18435,559304,398172,mobile,ended,15.0,< 30 minutes,,,,0.0,0
18436,559321,363419,mobile,ended,233.0,2 to 5 hours,,,,0.0,0
18437,559410,311943,mobile,ended,51.0,< 1 hour,,,,0.0,0
18438,559478,365529,mobile,ended,,Unknown,,,,0.0,0
18439,559490,268787,mobile,ended,-20.0,Early or on time,552187.0,0.0,8.0,-8.0,1
18440,559528,255576,connect,ended,9.0,< 30 minutes,558076.0,660.0,,0.0,0
18441,559621,407389,mobile,ended,-577.0,Early or on time,,,,0.0,0
18442,559675,335605,mobile,ended,129.0,2 to 5 hours,,,,0.0,0
18443,559823,329924,mobile,ended,-37.0,Early or on time,,,,0.0,0
18444,559900,366547,mobile,ended,107.0,1 to 2 hours,,,,0.0,0
18445,560246,404213,mobile,ended,57.0,< 1 hour,,,,0.0,0
18446,560262,375128,connect,canceled,,Unknown,,,,0.0,0
18447,560310,369881,connect,ended,-34.0,Early or on time,,,,0.0,0
18448,560383,224133,mobile,ended,72.0,1 to 2 hours,,,,0.0,0
18449,560849,403035,mobile,ended,67.0,1 to 2 hours,,,,0.0,0
18450,560945,354814,mobile,ended,-19.0,Early or on time,,,,0.0,0
18451,560970,410832,mobile,ended,29.0,< 30 minutes,,,,0.0,0
18452,561044,372809,connect,canceled,,Unknown,557343.0,690.0,,0.0,0
18453,561110,380128,mobile,ended,-22.0,Early or on time,,,,0.0,0
18454,561117,389785,connect,ended,13.0,< 30 minutes,,,,0.0,0
18455,561393,383443,connect,ended,-35.0,Early or on time,,,,0.0,0
18456,561473,412862,mobile,ended,93.0,1 to 2 hours,,,,0.0,0
18457,561479,369536,mobile,ended,-201.0,Early or on time,,,,0.0,0
18458,561559,390927,connect,canceled,,Unknown,537960.0,0.0,31.0,-31.0,1
18459,561572,309055,mobile,ended,,Unknown,,,,0.0,0
18460,561609,385523,connect,ended,124.0,2 to 5 hours,,,,0.0,0
18461,561851,290109,mobile,ended,-177.0,Early or on time,,,,0.0,0
18462,562048,392147,mobile,ended,15.0,< 30 minutes,,,,0.0,0
18463,562237,402803,mobile,ended,46.0,< 1 hour,,,,0.0,0
18464,562300,413067,mobile,ended,,Unknown,,,,0.0,0
18465,562314,347311,mobile,canceled,,Unknown,,,,0.0,0
18466,562480,173061,connect,ended,,Unknown,560790.0,690.0,,0.0,0
18467,562705,409113,mobile,ended,236.0,2 to 5 hours,,,,0.0,0
18468,562721,348462,mobile,ended,11.0,< 30 minutes,,,,0.0,0
18469,562824,331714,mobile,ended,15.0,< 30 minutes,,,,0.0,0
18470,562893,277440,mobile,canceled,,Unknown,,,,0.0,0
18471,563048,350546,mobile,ended,-125.0,Early or on time,,,,0.0,0
18472,563265,407334,mobile,ended,1065.0,5 to 24 hours,,,,0.0,0
18473,563282,403787,mobile,ended,44.0,< 1 hour,,,,0.0,0
18474,563375,414201,mobile,ended,8.0,< 30 minutes,,,,0.0,0
18475,563388,373871,mobile,canceled,,Unknown,,,,0.0,0
18476,563420,411175,mobile,ended,22.0,< 30 minutes,,,,0.0,0
18477,563472,372109,mobile,ended,,Unknown,,,,0.0,0
18478,563480,263907,mobile,canceled,,Unknown,,,,0.0,0
18479,563504,327216,mobile,ended,,Unknown,,,,0.0,0
18480,563562,393982,mobile,ended,21.0,< 30 minutes,,,,0.0,0
18481,563577,236059,mobile,ended,397.0,5 to 24 hours,567616.0,90.0,,0.0,0
18482,563611,346381,mobile,ended,21.0,< 30 minutes,,,,0.0,0
18483,563615,338335,mobile,ended,3.0,< 30 minutes,,,,0.0,0
18484,563772,293910,mobile,ended,22.0,< 30 minutes,555354.0,510.0,,0.0,0
18485,563776,336498,mobile,ended,522.0,5 to 24 hours,,,,0.0,0
18486,563811,351597,connect,ended,131.0,2 to 5 hours,,,,0.0,0
18487,563914,412731,mobile,ended,42.0,< 1 hour,,,,0.0,0
18488,563997,363387,mobile,ended,277.0,2 to 5 hours,,,,0.0,0
18489,564021,329720,mobile,ended,119.0,1 to 2 hours,,,,0.0,0
18490,564029,372967,mobile,canceled,,Unknown,,,,0.0,0
18491,564080,325154,mobile,canceled,,Unknown,,,,0.0,0
18492,564096,310553,connect,ended,3.0,< 30 minutes,561903.0,0.0,,0.0,0
18493,564140,371572,connect,ended,-137.0,Early or on time,,,,0.0,0
18494,564340,387810,connect,ended,308.0,5 to 24 hours,,,,0.0,0
18495,564478,295783,connect,ended,,Unknown,,,,0.0,0
18496,564511,368622,mobile,ended,-30.0,Early or on time,,,,0.0,0
18497,564639,355446,mobile,ended,49.0,< 1 hour,,,,0.0,0
18498,564653,330967,mobile,ended,91.0,1 to 2 hours,,,,0.0,0
18499,564758,176220,connect,ended,41.0,< 1 hour,,,,0.0,0
18500,564796,305691,mobile,ended,191.0,2 to 5 hours,,,,0.0,0
18501,564802,349142,mobile,ended,-13.0,Early or on time,,,,0.0,0
18502,564936,409570,mobile,ended,-2.0,Early or on time,,,,0.0,0
18503,565113,291755,mobile,ended,-6.0,Early or on time,,,,0.0,0
18504,565138,222819,mobile,canceled,,Unknown,,,,0.0,0
18505,565199,381857,connect,ended,-66.0,Early or on time,,,,0.0,0
18506,565421,301799,connect,ended,-64.0,Early or on time,,,,0.0,0
18507,565428,352738,mobile,ended,-34.0,Early or on time,,,,0.0,0
18508,550635,409130,mobile,ended,48.0,< 1 hour,,,,0.0,0
18509,550662,213704,mobile,canceled,,Unknown,,,,0.0,0
18510,550758,412213,mobile,ended,98.0,1 to 2 hours,,,,0.0,0
18511,550777,364652,connect,canceled,,Unknown,,,,0.0,0
18512,550814,339371,mobile,ended,536.0,5 to 24 hours,518660.0,90.0,,0.0,0
18513,550828,273475,mobile,ended,-20.0,Early or on time,,,,0.0,0
18514,550861,360727,mobile,ended,-235.0,Early or on time,,,,0.0,0
18515,550894,304068,mobile,ended,-135.0,Early or on time,543851.0,60.0,,0.0,0
18516,550905,411329,mobile,ended,10.0,< 30 minutes,,,,0.0,0
18517,550992,278935,connect,ended,-49.0,Early or on time,,,,0.0,0
18518,551218,379892,mobile,ended,4.0,< 30 minutes,,,,0.0,0
18519,551228,407937,mobile,ended,12.0,< 30 minutes,,,,0.0,0
18520,551339,399489,mobile,canceled,,Unknown,,,,0.0,0
18521,551378,216701,mobile,ended,25.0,< 30 minutes,,,,0.0,0
18522,551449,356695,mobile,ended,-24.0,Early or on time,,,,0.0,0
18523,551450,337762,mobile,ended,-59.0,Early or on time,,,,0.0,0
18524,551493,411803,mobile,ended,36.0,< 1 hour,,,,0.0,0
18525,551515,371573,mobile,ended,-255.0,Early or on time,,,,0.0,0
18526,551633,386413,connect,ended,58.0,< 1 hour,,,,0.0,0
18527,551643,392479,mobile,ended,-139.0,Early or on time,553125.0,240.0,,0.0,0
18528,551689,341610,mobile,canceled,,Unknown,,,,0.0,0
18529,551867,375834,mobile,ended,96.0,1 to 2 hours,547655.0,120.0,,0.0,0
18530,552022,411269,mobile,ended,118.0,1 to 2 hours,,,,0.0,0
18531,552084,229512,mobile,ended,46.0,< 1 hour,,,,0.0,0
18532,552128,324821,connect,ended,86.0,1 to 2 hours,,,,0.0,0
18533,552163,383008,mobile,ended,-16.0,Early or on time,,,,0.0,0
18534,552203,373605,mobile,ended,-22.0,Early or on time,,,,0.0,0
18535,552247,244848,connect,canceled,,Unknown,,,,0.0,0
18536,552424,350114,mobile,ended,106.0,1 to 2 hours,,,,0.0,0
18537,545420,411239,mobile,ended,41.0,< 1 hour,,,,0.0,0
18538,545457,257577,mobile,ended,373.0,5 to 24 hours,,,,0.0,0
18539,545597,378522,mobile,canceled,,Unknown,,,,0.0,0
18540,545721,390467,connect,ended,254.0,2 to 5 hours,,,,0.0,0
18541,545824,343983,mobile,ended,,Unknown,,,,0.0,0
18542,545935,403526,mobile,ended,233.0,2 to 5 hours,,,,0.0,0
18543,545983,371214,connect,ended,-217.0,Early or on time,,,,0.0,0
18544,546010,409857,mobile,ended,12.0,< 30 minutes,,,,0.0,0
18545,546017,406902,mobile,canceled,,Unknown,,,,0.0,0
18546,546141,386722,mobile,canceled,,Unknown,544832.0,210.0,,0.0,0
18547,546147,380038,mobile,ended,-56.0,Early or on time,,,,0.0,0
18548,546322,409628,mobile,canceled,,Unknown,,,,0.0,0
18549,546323,409734,mobile,ended,25.0,< 30 minutes,,,,0.0,0
18550,546514,350149,mobile,ended,296.0,2 to 5 hours,,,,0.0,0
18551,546614,394299,mobile,ended,-10.0,Early or on time,,,,0.0,0
18552,546627,334164,mobile,ended,-3.0,Early or on time,,,,0.0,0
18553,546813,307263,mobile,ended,16.0,< 30 minutes,,,,0.0,0
18554,546819,334190,connect,canceled,,Unknown,547969.0,210.0,,0.0,0
18555,546857,375946,mobile,ended,39.0,< 1 hour,,,,0.0,0
18556,546881,396532,mobile,ended,12.0,< 30 minutes,,,,0.0,0
18557,546925,404129,connect,canceled,,Unknown,,,,0.0,0
18558,546944,398521,mobile,canceled,,Unknown,,,,0.0,0
18559,547004,402989,connect,canceled,,Unknown,,,,0.0,0
18560,547075,208087,mobile,ended,145.0,2 to 5 hours,,,,0.0,0
18561,547091,407414,mobile,ended,21.0,< 30 minutes,,,,0.0,0
18562,547100,346402,mobile,ended,200.0,2 to 5 hours,,,,0.0,0
18563,547115,334190,connect,ended,93.0,1 to 2 hours,,,,0.0,0
18564,547232,376876,mobile,ended,-45.0,Early or on time,,,,0.0,0
18565,547256,382640,mobile,ended,0.0,Early or on time,,,,0.0,0
18566,547378,353999,mobile,ended,-381.0,Early or on time,,,,0.0,0
18567,547508,286395,mobile,ended,21.0,< 30 minutes,,,,0.0,0
18568,547543,370907,mobile,ended,-16.0,Early or on time,,,,0.0,0
18569,547726,400323,mobile,canceled,,Unknown,,,,0.0,0
18570,547795,362595,mobile,ended,-20.0,Early or on time,,,,0.0,0
18571,547798,409731,mobile,canceled,,Unknown,,,,0.0,0
18572,547989,408955,mobile,ended,78.0,1 to 2 hours,,,,0.0,0
18573,548039,284799,connect,ended,-73.0,Early or on time,,,,0.0,0
18574,548152,410939,connect,ended,,Unknown,557055.0,0.0,,0.0,0
18575,548256,404381,mobile,canceled,,Unknown,,,,0.0,0
18576,548275,337131,connect,canceled,,Unknown,,,,0.0,0
18577,548277,356383,mobile,ended,-32.0,Early or on time,,,,0.0,0
18578,548478,406776,mobile,ended,131.0,2 to 5 hours,,,,0.0,0
18579,548492,400206,mobile,ended,4.0,< 30 minutes,,,,0.0,0
18580,548601,376524,mobile,ended,63.0,1 to 2 hours,,,,0.0,0
18581,548606,314522,mobile,ended,-439.0,Early or on time,,,,0.0,0
18582,548622,308073,connect,ended,29.0,< 30 minutes,,,,0.0,0
18583,548717,389087,mobile,canceled,,Unknown,,,,0.0,0
18584,548896,318371,mobile,ended,-89.0,Early or on time,551963.0,330.0,,0.0,0
18585,548900,189197,mobile,ended,15.0,< 30 minutes,,,,0.0,0
18586,548902,373547,mobile,ended,-31.0,Early or on time,,,,0.0,0
18587,548919,409614,mobile,ended,59.0,< 1 hour,,,,0.0,0
18588,549072,407410,mobile,ended,-89.0,Early or on time,,,,0.0,0
18589,549089,398195,mobile,canceled,,Unknown,,,,0.0,0
18590,549096,395374,mobile,ended,52.0,< 1 hour,,,,0.0,0
18591,549117,402674,mobile,ended,107.0,1 to 2 hours,,,,0.0,0
18592,549324,353961,mobile,ended,39.0,< 1 hour,,,,0.0,0
18593,549381,309580,connect,ended,-73.0,Early or on time,,,,0.0,0
18594,549388,396432,mobile,ended,192.0,2 to 5 hours,,,,0.0,0
18595,549436,330601,mobile,ended,35.0,< 1 hour,,,,0.0,0
18596,549473,412210,mobile,ended,190.0,2 to 5 hours,,,,0.0,0
18597,549529,383008,mobile,ended,542.0,5 to 24 hours,,,,0.0,0
18598,549621,265528,mobile,ended,118.0,1 to 2 hours,,,,0.0,0
18599,549699,274526,mobile,ended,351.0,5 to 24 hours,,,,0.0,0
18600,549707,255377,connect,ended,-56.0,Early or on time,,,,0.0,0
18601,549835,366410,mobile,ended,5.0,< 30 minutes,,,,0.0,0
18602,550131,338947,connect,ended,19.0,< 30 minutes,,,,0.0,0
18603,550140,377454,mobile,ended,,Unknown,,,,0.0,0
18604,550202,400932,mobile,ended,-69.0,Early or on time,,,,0.0,0
18605,550278,338610,mobile,ended,-224.0,Early or on time,,,,0.0,0
18606,550317,374298,connect,ended,11.0,< 30 minutes,,,,0.0,0
18607,550462,382238,mobile,canceled,,Unknown,,,,0.0,0
18608,550500,295697,mobile,ended,,Unknown,,,,0.0,0
18609,550583,229646,mobile,ended,3.0,< 30 minutes,,,,0.0,0
18610,550641,383344,connect,ended,-73.0,Early or on time,,,,0.0,0
18611,550726,364882,connect,ended,-19.0,Early or on time,,,,0.0,0
